ZONE T="ZONE1"
I= 41 ,J= 21 ,K=1,F=POINT
  2.25   0.0250  11.42   0.00 -55.68 -57.88   0.0000   0.0346  -0.0096 -64.54 -55.85   0.00   0.0000   0.0000 -55.04  25.00  46.29   0.51
  2.50   0.0250  13.11   0.00 -55.91 -58.00   0.0000   0.0385  -0.0135 -64.39 -56.21   0.00   0.0000   0.0000 -55.05  25.00  51.43   0.51
  2.75   0.0250  14.80   0.00 -56.11 -58.06   0.0000   0.0423  -0.0173 -64.24 -56.62   0.00   0.0000   0.0000 -55.07  25.00  56.57   0.51
  3.00   0.0250  16.47   0.00 -56.30 -58.10   0.0000   0.0462  -0.0212 -64.09 -57.14   0.00   0.0000   0.0000 -55.07  25.00  61.71   0.51
  3.25   0.0250  18.14   0.00 -56.48 -58.12   0.0000   0.0500  -0.0250 -63.94 -57.85   0.00   0.0000   0.0000 -55.08  25.00  66.86   0.51
  3.50   0.0250  19.82   0.00 -56.64 -58.13   0.0000   0.0538  -0.0288 -63.80 -58.07   0.00   0.0000   0.0000 -55.09  25.00  72.00   0.51
  3.75   0.0250  21.46   0.00 -56.79 -58.13   0.0000   0.0577  -0.0327 -63.66 -58.09   0.00   0.0000   0.0000 -55.10  25.00  77.14   0.51
  4.00   0.0250  23.13   0.00 -56.94 -58.13   0.0000   0.0615  -0.0365 -63.52 -58.11   0.00   0.0000   0.0000 -55.11  25.00  82.29   0.51
  4.25   0.0250  24.81   0.00 -57.07 -58.12   0.0000   0.0654  -0.0404 -63.38 -58.12   0.00   0.0000   0.0000 -55.12  25.00  87.43   0.51
  4.50   0.0250  26.47   0.00 -57.19 -58.11   0.0000   0.0692  -0.0442 -63.25 -58.12   0.00   0.0000   0.0000 -55.13  25.00  92.57   0.51
  4.75   0.0250  28.12   0.00 -57.31 -58.09   0.0000   0.0731  -0.0481 -63.12 -58.13   0.00   0.0000   0.0000 -55.13  25.00  97.71   0.51
  5.00   0.0250  29.79   0.00 -57.43 -58.08  -0.0197   0.0769  -0.0519 -63.00 -58.13   0.00   0.0000   0.0000 -55.14  25.00 102.86   0.51
  5.25   0.0250  31.47   0.00 -57.54 -58.06  -0.0197   0.0808  -0.0558 -62.88 -58.13   0.00   0.0000   0.0000 -55.15  25.00 108.00   0.51
  5.50   0.0250  33.18   0.00 -57.64 -58.05  -0.0197   0.0846  -0.0596 -62.75 -58.13   0.00   0.0000   0.0000 -55.15  25.00 113.14   0.51
  5.75   0.0250  33.13   0.00 -57.77 -58.04  -0.0197   0.0885  -0.0635 -62.64 -58.15   0.00   0.0000   0.0000 -55.16  25.00 118.29   0.51
  6.00   0.0250  34.81   0.00 -57.86 -58.02  -0.0197   0.0923  -0.0673 -62.53 -58.14   0.00   0.0000   0.0000 -55.16  25.00 123.43   0.51
  6.25   0.0250  36.53   0.00 -57.96 -58.01  -0.0197   0.0962  -0.0712 -62.42 -58.14   0.00   0.0000   0.0000 -55.18  25.00 128.57   0.51
  6.50   0.0250  38.25   0.00 -58.05 -58.00  -0.0197   0.1000  -0.0750 -62.30 -58.13   0.00   0.0000   0.0000 -55.18  25.00 133.71   0.51
  6.75   0.0250  39.90   0.00 -58.13 -57.97  -0.0197   0.1038  -0.0788 -62.20 -58.12   0.00   0.0000   0.0000 -55.18  25.00 138.86   0.51
  7.00   0.0250  41.61   0.00 -58.21 -57.95  -0.0197   0.1077  -0.0827 -62.09 -58.11   0.00   0.0000   0.0000 -55.19  25.00 144.00   0.51
  7.25   0.0250  43.40   0.00 -58.30 -57.94  -0.0197   0.1115  -0.0865 -61.98 -58.11   0.00   0.0000   0.0000 -55.20  25.00 149.14   0.51
  7.50   0.0250  44.00   0.00 -58.20 -57.80  -0.0197   0.1154  -0.0904 -61.85 -57.96   0.00   0.0000   0.0000 -55.06  25.00 154.29   0.51
  7.75   0.0250  41.58   0.00 -57.58 -57.19  -0.0197   0.1192  -0.0942 -61.53 -57.33   0.00   0.0000   0.0000 -54.41  25.00 159.43   0.51
  8.00   0.0250  38.66   0.00 -57.01 -56.64  -0.0197   0.1231  -0.0981 -61.24 -56.76   0.00   0.0000   0.0000 -53.81  25.00 164.57   0.51
